api_response_time_ms,monthly_ip_variation,avg_network_latency,unique_active_devices,days_since_app_update,internal_engagement_score,nps_satisfaction_score,monthly_usage_frequency,open_support_tickets,promotional_discount_pct,current_subscription_tier,customer_age,declared_income,virtual_wallet_balance,email_open_rate,newsletter_clicks,historical_purchases,account_age_days,payment_method,assigned_server_region,subscription_status
15.564419649744867,1.0,32.24802117533728,2,12,20.311288392994896,9,32,1,0,4.0,39,62575.49,137.88,9.992810884853844,1,8,628,Crypto,Region_11,0
8.111856432827743,1.0,25.682274472654235,3,14,70.16223712865656,10,63,0,0,2.0,54,79912.93,0.0,22.999713419861887,3,2,1138,Credit Card,Region_25,0
11.049308099023222,3.0,19.9056145392911,4,19,20.66295848594139,10,77,1,5,2.0,41,81542.46,63.34,15.019988937406236,2,2,692,Crypto,Region_13,0
11.992447599543706,1.0,19.378257956025333,3,16,20.239848951990876,10,8,3,0,2.0,24,71063.99,0.0,17.141475868716732,2,5,361,Credit Card,Region_16,0
11.544409412538574,1.0,15.30753153717455,1,9,70.23088818825077,2,77,0,10,2.0,18,43572.08,0.0,6.550092241794106,1,3,1868,Credit Card,Region_29,0
13.923025586324307,3.0,23.221446354796754,3,21,70.83538153517947,9,99,5,0,1.0,48,38511.54,29.73,29.231229454943925,4,3,282,Credit Card,Region_19,0
43.49068219483656,4.0,72.76523315477628,4,4,73.47925457558692,1,1,2,0,1.0,38,43065.33,0.0,46.52190906679006,3,3,425,Crypto,Region_15,1
37.81503183121085,2.0,59.08483089663147,2,11,71.51260127324844,2,74,1,0,3.0,20,66716.93,145.63,21.088814860343774,0,4,260,Credit Card,Region_19,1
7.207429165737328,4.0,22.79033540503763,3,11,70.57659433325898,8,13,1,10,1.0,29,85394.2,42.98,31.137947417580204,5,4,865,Credit Card,Region_31,0
15.624309398074029,2.0,28.368290912910215,3,4,70.62497237592297,2,35,0,50,2.0,22,38844.85,131.57,88.48197279026577,0,0,853,Bank Transfer,Region_12,0
41.744734676644704,6.0,88.0978567741061,7,5,25.009368161197365,9,34,3,15,2.0,37,46697.85,9.21,27.68905661380106,1,2,1413,Credit Card,Region_33,1
14.221052089984715,2.0,21.401451578610068,2,12,20.56884208359939,9,63,5,5,5.0,25,62693.04,0.0,12.758937540193116,1,2,115,PayPal,Region_06,0
37.95465546906137,,66.17433680079043,4,12,23.795465546906136,8,24,3,0,,28,54984.47,7.01,20.251182731782745,3,2,1005,PayPal,Region_38,1
54.86678620510239,,94.88337011039879,2,21,22.194671448204097,0,96,0,0,2.0,21,71842.67,162.13,22.35519089045935,0,3,1454,Bank Transfer,Region_23,1
18.347325571251442,2.0,29.821405703288775,3,18,70.73389302285005,9,8,2,0,4.0,21,70207.31,123.88,57.256314532698426,7,5,1821,PayPal,Region_16,0
13.460014994988228,1.0,28.59604571202603,3,14,70.26920029989977,0,76,1,0,1.0,27,36359.07,103.67,8.796523142488795,0,5,1769,Bank Transfer,Region_36,0
37.264286057892726,6.0,69.90733473552878,6,8,74.47171432694712,0,42,2,0,1.0,32,32067.32,6.27,31.206962044151975,0,3,904,PayPal,Region_17,1
12.909392319690815,1.0,27.613953302532273,1,18,20.258187846393817,1,9,0,0,2.0,28,36306.25,73.25,31.242490071787294,4,1,652,Crypto,Region_18,0
12.29953205460957,1.0,28.850515659056928,1,10,20.24599064109219,10,56,4,0,,40,32981.48,13.09,4.961668631975724,0,4,116,Crypto,Region_04,0
38.83936544858087,14.0,75.44763302828298,11,2,30.875022325602643,0,32,0,0,4.0,43,29887.71,57.88,37.19665483031914,0,4,1456,Credit Card,Region_29,2
22.768211793141045,,35.94033250544395,3,15,20.45536423586282,2,8,2,0,3.0,25,57199.55,18.59,44.59209067454845,7,4,1384,Credit Card,Region_20,0
8.781335767670713,4.0,13.18731156346215,6,21,70.70250686141365,10,53,1,0,1.0,29,35563.7,16.8,65.1178441380378,2,2,581,PayPal,Region_03,0
45.283697533568535,,82.11806961078155,4,8,74.52836975335686,0,12,1,20,2.0,26,55236.94,84.93,44.81505286773258,7,3,600,Credit Card,Region_40,1
14.878923025933208,3.0,45.42122817049571,4,22,20.892735381555994,10,23,0,50,1.0,44,37864.22,33.38,30.72087362534829,2,3,765,Bank Transfer,Region_14,0
6.960682501361988,1.0,16.391229213108456,1,18,70.13921365002724,1,61,1,5,3.0,41,110536.5,147.3,17.593752399404817,0,3,1866,Bank Transfer,Region_28,0
51.78288644642175,7.0,93.7426396455931,6,16,77.24960410249905,9,39,1,20,1.0,28,54030.01,29.14,5.469334281988899,0,1,120,Credit Card,Region_25,2
52.59255079950677,3.0,12.833032752639976,3,13,70.31555530479704,9,58,1,95,3.0,36,59469.27,40.92,33.3495315294542,3,1,1568,PayPal,Region_02,0
57.40912178027747,9.0,100.32084893244516,7,22,80.33364192044994,8,55,0,5,1.0,31,42469.3,89.58,24.19323618097143,4,4,1730,Credit Card,Region_38,2
63.694141819724116,6.0,115.96158283051494,5,13,77.6432970183669,0,63,2,0,2.0,29,74043.24,0.0,68.30233662567395,8,2,558,Bank Transfer,Region_14,2
9.612435432164395,1.0,22.075694701946276,5,12,70.19224870864329,2,59,4,0,,39,49664.93,0.0,34.360681158873234,5,3,572,PayPal,Region_06,0
12.799666019802483,1.0,22.894420412937762,2,9,70.25599332039604,8,80,3,0,1.0,49,73896.88,0.0,26.75412614712095,0,2,292,Credit Card,Region_24,0
26.62000427339277,3.0,44.13324142187105,5,3,21.597200256403568,8,96,0,0,1.0,26,41654.63,2.73,10.346354007274057,0,1,504,Bank Transfer,Region_36,0
9.95128131538488,2.0,17.522936104294324,2,18,20.398051252615396,1,22,2,0,3.0,29,50909.7,148.34,35.80019565394987,2,2,1048,PayPal,Region_17,0
7.975999461762169,1.0,12.758915988190989,4,16,20.159519989235243,9,26,0,0,2.0,38,53564.08,0.0,35.05064305231722,1,3,365,Bank Transfer,Region_28,0
44.37451690041199,2.0,73.0884933223871,3,16,71.77498067601648,0,60,2,5,2.0,18,33524.09,101.34,10.035699225222187,1,4,1738,Crypto,Region_35,1
26.709915839338468,1.0,45.2200877098462,3,8,70.53419831678677,10,43,0,5,3.0,20,61148.53,0.0,32.80872540066182,4,4,297,Bank Transfer,Region_02,0
12.200516278322722,3.0,14.996865369328678,3,18,70.73203097669936,10,56,0,0,3.0,46,44430.73,249.21,48.96703767752474,3,1,948,Crypto,Region_39,0
36.766430499388875,8.0,59.99560044641985,8,10,25.88262887990222,0,42,1,10,1.0,38,29428.93,0.0,2.5560690609327494,0,3,323,PayPal,Region_21,1
20.83408539145108,1.0,31.796631265279593,3,8,70.41668170782903,9,61,0,0,2.0,36,71240.36,59.65,16.979032424681435,1,2,1834,PayPal,Region_03,0
18.228864639857434,10.0,37.57921284287269,8,8,73.64577292797149,10,25,1,0,2.0,22,38215.89,0.0,29.32930528380981,0,1,197,Crypto,Region_07,1
10.032979993308725,5.0,25.50518930475321,4,4,21.003297999330872,1,87,1,10,1.0,25,69408.12,0.0,26.138888897497974,4,6,1095,Crypto,Region_01,0
19.93246491618744,1.0,28.198038463946254,2,16,20.39864929832375,1,74,1,50,4.0,33,77946.38,30.83,36.76346107095972,5,2,1942,Credit Card,Region_35,0
48.13481459653804,7.0,94.54358460514094,6,18,76.73887404351532,1,92,1,15,1.0,32,41593.73,0.0,57.40243606764467,8,5,903,PayPal,Region_35,1
30.727325620787504,7.0,49.67621525261478,7,24,74.30182558691025,2,63,5,5,1.0,34,62477.27,0.0,37.2588216419184,2,7,1090,Crypto,Region_16,1
17.254522078477905,10.0,34.792540211122024,8,9,73.45090441569558,0,68,0,0,4.0,37,41964.7,0.0,22.85985121036685,0,4,155,Crypto,Region_01,1
54.31630427056904,3.0,99.06214054085581,2,12,23.258978256234144,1,23,0,0,1.0,22,48997.92,0.0,13.824167121554456,0,2,68,PayPal,Region_02,1
19.838245011751933,7.0,38.88809874471775,7,2,22.77735430164527,1,72,0,10,1.0,35,45165.08,256.13,19.17701192669695,1,3,1417,Credit Card,Region_02,1
10.654100990134706,4.0,13.34866651818766,6,18,70.85232807921078,9,73,0,0,2.0,23,38090.99,3.17,46.1922189903821,8,4,1510,PayPal,Region_03,0
13.970320762244304,1.0,16.084790958679218,1,16,70.27940641524489,8,10,0,10,3.0,33,39590.23,0.0,55.85335945011558,5,4,1727,Credit Card,Region_35,0
45.68016458251141,2.0,78.20975419785769,5,20,71.82720658330045,8,94,0,15,1.0,41,68214.64,0.0,38.95335300955243,6,4,1559,PayPal,Region_32,1
34.52177866830549,3.0,64.27354485275316,5,5,72.07130672009833,8,66,0,20,4.0,24,19089.59,0.0,37.06146432899388,4,6,1920,PayPal,Region_16,1
52.770176923710274,11.0,104.7708393401078,9,18,81.60943892321626,0,88,0,5,1.0,52,57722.5,337.59,45.613042343038316,5,5,976,Bank Transfer,Region_02,2
14.662825482779432,4.0,21.24446788057258,3,9,21.173026038622353,2,52,1,15,1.0,48,60543.6,0.0,26.576057277289465,4,3,1812,PayPal,Region_37,0
12.396397019642988,1.0,21.819327202115826,3,19,70.24792794039286,0,42,0,10,1.0,33,69196.06,74.3,29.90527104509455,1,4,858,Credit Card,Region_12,0
30.66910529803404,,51.45899354391318,5,12,24.293674741724764,10,26,0,0,1.0,66,73437.03,37.53,19.82864518436117,2,4,1290,Crypto,Region_02,1
4.429009495702991,2.0,7.886086178383664,2,8,70.17716037982812,9,0,0,0,1.0,36,65484.76,0.0,23.789984167883556,0,2,598,Credit Card,Region_24,0
39.700231399228116,12.0,61.806489713462305,9,10,29.528055535814747,1,48,0,0,2.0,42,52953.99,314.63,5.839712576377498,1,1,1893,Crypto,Region_02,2
27.018687979419678,7.0,56.12385503990493,6,0,73.78261631711875,0,47,1,15,5.0,35,61808.84,0.0,41.746064448512065,8,3,1519,Crypto,Region_02,1
7.687490263169041,1.0,13.957662865135802,4,9,70.15374980526339,8,79,1,5,4.0,41,63400.21,49.95,6.48119495464625,0,5,1252,Credit Card,Region_29,0
28.632124654290223,10.0,56.12365269765283,9,4,25.726424930858045,2,98,0,10,4.0,28,49563.57,24.93,6.541698127750068,1,5,1782,Credit Card,Region_02,1
22.605913053806706,4.0,39.52963338000653,5,7,21.808473044304538,9,78,0,15,3.0,34,52402.11,0.0,18.75127289010492,3,1,1057,Bank Transfer,Region_15,1
24.586322179047535,1.0,45.20852030292028,2,8,20.49172644358095,1,97,0,10,1.0,25,70729.79,0.0,14.674619623311374,1,1,146,Credit Card,Region_38,0
83.86496032676743,8.0,156.6012910514151,7,39,33.41839365228279,2,52,2,20,1.0,38,38693.33,216.68,36.09649871498529,4,2,1969,Credit Card,Region_21,2
10.111544312464403,2.0,18.859363877907047,2,14,20.404461772498575,0,10,0,0,3.0,26,85089.84,0.0,18.884066752621987,2,3,829,Bank Transfer,Region_19,0
23.096126405046956,5.0,42.4115591496618,5,10,72.3096126405047,0,8,0,20,2.0,42,69427.58,35.98,33.027226762499204,2,2,1223,PayPal,Region_16,1
118.27424839237764,1.0,17.31965949750048,1,14,70.23654849678475,2,60,1,95,1.0,32,34427.73,112.79,26.62390708103163,1,4,2001,PayPal,Region_07,0
20.477694273596043,6.0,34.18773188407738,6,4,72.45732331283152,2,87,0,20,5.0,31,49697.6,0.0,34.960436227030485,5,0,514,Bank Transfer,Region_29,1
13.170901884243523,1.0,18.643545202433664,2,13,20.263418037684872,1,98,0,10,2.0,35,46267.25,6.37,46.09743871808886,1,5,614,Bank Transfer,Region_19,0
89.95164655364002,,12.501208437256878,4,21,20.71961317242912,8,21,2,95,3.0,28,43555.46,5.92,58.33674877999999,2,2,1666,Credit Card,Region_33,0
28.438784531372246,10.0,57.44595770879088,11,9,25.687756906274448,2,70,2,0,1.0,39,64691.57,51.68,58.58297545075543,6,3,751,Bank Transfer,Region_24,2
15.62831744489992,2.0,37.17401795085555,5,14,20.625132697795998,1,43,1,0,1.0,34,28017.8,0.0,53.33770733169621,4,4,1059,Crypto,Region_19,0
15.67099942248676,,21.971424537329213,4,14,70.62683997689948,2,29,1,5,2.0,46,51131.19,67.9,50.7508107414756,1,2,1172,Bank Transfer,Region_05,0
32.403735071415035,6.0,60.302582053730944,7,14,73.8884482085698,10,59,0,0,1.0,32,60026.65,69.17,48.99290931034613,9,6,71,Bank Transfer,Region_37,2
63.95259925454006,12.0,113.5262217071699,11,22,85.34862382108962,2,92,0,10,,49,51748.27,62.4,15.836864095696104,1,4,206,PayPal,Region_25,2
9.462805544991898,2.0,24.017892814564235,3,18,20.378512221799674,10,54,0,5,3.0,39,64866.56,152.62,23.213498408106467,4,1,1082,Bank Transfer,Region_03,0
27.146987842981243,4.0,49.538879208255835,4,12,72.1717590274385,8,38,1,0,2.0,29,52788.71,0.0,26.876017788713607,2,4,329,Credit Card,Region_28,1
16.913931053347802,2.0,30.407697372321703,3,14,70.67655724213391,1,40,1,0,,34,54877.39,0.0,23.287148940827727,3,3,968,Credit Card,Region_26,0
12.019796202765361,3.0,17.911786604178975,3,15,20.721187772165923,0,8,0,0,1.0,33,53945.4,0.0,38.70618245626607,5,4,244,PayPal,Region_11,0
14.612778196274572,3.0,18.64410055783216,3,7,70.87676669177648,1,0,1,0,2.0,31,39234.46,1.86,20.627402033103255,1,4,1066,Credit Card,Region_11,0
19.95397042726917,6.0,39.72183918283194,6,5,22.3944764512723,1,2,0,10,1.0,46,31804.08,0.0,21.119388373912052,0,1,1932,Credit Card,Region_07,1
22.678409910348694,4.0,42.58603071238487,3,8,21.814272792827897,1,68,0,0,1.0,72,91102.39,261.94,41.45132805297191,1,4,1064,Credit Card,Region_26,1
22.593363837450756,,42.55527561001351,6,18,72.71120366049409,8,10,2,0,1.0,37,52326.19,85.36,5.834521655731425,0,3,166,Credit Card,Region_04,1
18.199036650377593,6.0,29.761630457386676,5,10,72.18388439804531,8,3,3,15,1.0,66,48899.83,12.84,42.0240214596772,5,5,1422,Bank Transfer,Region_19,1
11.350823935782952,2.0,19.702640856859126,3,15,20.45403295743132,9,32,3,20,1.0,43,69094.73,0.0,45.28390498240943,0,3,728,PayPal,Region_34,0
6.557127857324038,4.0,15.758185073751186,4,5,20.524570228585922,10,32,2,0,1.0,26,59280.15,194.33,14.49690937090958,0,3,809,Crypto,Region_10,0
10.009538627871356,1.0,22.927732678824004,2,14,70.20019077255743,0,44,2,50,2.0,48,43114.49,108.74,31.915418339951252,0,3,558,Credit Card,Region_02,0
10.870468523608645,,13.674485262902913,2,14,70.65222811141652,8,19,0,50,2.0,53,24727.01,28.24,9.234157204542173,1,3,1907,Crypto,Region_07,0
10.99596182963879,4.0,16.625990940842836,3,0,70.8796769463711,10,36,2,5,1.0,33,37586.11,20.64,47.97919073933839,6,6,1527,Crypto,Region_35,0
22.273575521316427,8.0,33.143018828008856,8,12,23.56377208341063,8,83,0,0,1.0,44,38140.11,34.54,50.55193082670927,4,5,1480,Crypto,Region_32,1
11.885204652474432,1.0,22.399690437420805,2,5,70.23770409304949,1,97,0,0,2.0,32,50016.34,0.0,9.529870294637876,1,2,125,Bank Transfer,Region_15,0
14.757871585271674,2.0,30.985860414005156,3,8,20.590314863410867,1,20,1,15,2.0,34,60310.19,170.04,26.223861964657953,1,1,85,Credit Card,Region_12,0
17.28444267627494,3.0,29.718419232047797,4,16,71.03706656057649,10,57,1,10,1.0,28,38188.77,227.47,26.072198998510988,5,2,723,Credit Card,Region_13,0
18.91762276880917,4.0,30.737437828857935,4,12,71.51340982150474,2,50,0,10,3.0,18,39692.72,28.99,80.84626992035425,9,4,1834,Crypto,Region_08,1
15.160898675507982,8.0,25.61310834688791,7,9,22.425743788081277,2,70,1,20,4.0,35,64502.81,21.31,22.809262346530605,3,0,839,PayPal,Region_39,1
8.02998158838814,2.0,25.985533433981086,2,12,20.321199263535526,2,15,1,5,2.0,42,68623.71,80.51,16.799279884914586,0,5,506,Bank Transfer,Region_21,0
10.025369511561946,3.0,24.005305620429244,4,11,20.601522170693716,10,95,0,0,2.0,42,60657.45,0.0,8.014775948239468,1,1,392,Crypto,Region_27,0
21.311172652580115,6.0,42.01509663829251,5,11,22.557340718309614,8,35,1,15,,32,54358.6,25.73,42.854493919365645,6,3,401,Bank Transfer,Region_17,1
8.953115511178295,1.0,17.71594739803429,5,8,20.179062310223564,2,49,0,0,5.0,35,55204.22,170.42,5.972129445231754,0,5,334,Credit Card,Region_11,0
14.607766426483426,5.0,26.230272244574923,4,17,21.46077664264834,0,74,0,0,5.0,31,39991.42,252.65,30.28915507831477,0,1,806,Crypto,Region_08,1
20.44118358537999,14.0,32.26096963320709,11,5,25.7235314039064,10,47,0,0,4.0,40,66531.67,8.49,10.33475372341967,0,1,1818,Bank Transfer,Region_32,1
13.099455285009416,2.0,18.27056739147679,3,4,70.52397821140038,2,28,0,20,3.0,35,57767.99,0.0,21.8764901860464,0,3,1222,PayPal,Region_10,0
15.456224250629777,2.0,24.981650268567545,2,17,20.618248970025192,9,41,0,15,2.0,28,36530.9,0.0,13.702790795348088,1,2,643,Bank Transfer,Region_35,0
357.67182346606194,13.0,59.61202882488098,11,8,29.299467410117607,9,97,1,95,2.0,36,52281.78,0.0,30.758980559777825,1,1,1530,Credit Card,Region_28,2
10.32740324059635,2.0,15.550261022974205,2,14,70.41309612962385,1,58,3,0,,39,69164.0,0.0,15.788883967811337,2,3,647,Credit Card,Region_32,0
8.409152335546956,,14.626996073386634,1,17,20.504549140132816,8,54,0,0,1.0,44,46813.24,0.0,38.54624912537834,5,9,500,Credit Card,Region_04,0
24.2259490105129,4.0,43.48020027610843,5,6,21.938075920841033,10,73,2,10,,27,47425.8,88.17,32.062374337569736,5,3,903,PayPal,Region_27,1
31.836981244577526,5.0,54.204659863317175,4,10,73.18369812445775,9,66,0,10,3.0,20,92771.76,0.0,22.919947269767576,1,4,1295,Bank Transfer,Region_39,2
56.21879464589482,16.0,103.6698781358117,13,20,37.990014286686346,0,21,0,0,2.0,27,43190.01,119.27,5.722108058234453,0,7,1428,Crypto,Region_18,2
12.008964387937445,5.0,20.671104037545483,6,21,71.20089643879375,1,95,1,0,3.0,21,52566.23,0.0,14.41676567992225,2,6,1940,PayPal,Region_32,1
10.550234962689139,2.0,20.06391608873135,3,11,20.422009398507566,9,83,1,20,1.0,35,51028.04,102.11,26.240303720010143,5,1,1120,Credit Card,Region_05,0
13.741808974717598,1.0,21.012304229823805,2,10,20.27483617949435,2,1,0,0,,44,85707.83,189.63,3.121428865625602,0,5,1904,Credit Card,Region_37,0
26.404483004933933,6.0,50.99243218143112,8,12,73.16853796059208,9,7,0,0,1.0,26,67805.51,83.37,35.03186340438338,6,1,1951,PayPal,Region_28,1
35.77371713685674,5.0,61.71846034508421,3,11,23.57737171368567,9,40,0,10,1.0,50,66281.56,0.0,7.936481874250459,0,5,1694,Bank Transfer,Region_39,0
14.012082733985073,1.0,33.26452010486641,1,11,20.280241654679703,1,88,0,5,1.0,36,39147.7,0.0,7.221017482880275,0,3,971,PayPal,Region_13,0
29.91554249612913,12.0,52.723019722576595,9,17,27.179730199070992,8,10,1,0,3.0,42,46128.49,99.34,34.532003254074695,4,5,1251,Crypto,Region_22,2
11.72606686914031,4.0,20.633500056979937,6,4,20.938085349531224,2,23,3,5,,41,73381.16,0.0,33.39683157931108,3,3,1451,PayPal,Region_27,0
5.986467268533507,2.0,13.74358351507145,2,8,20.23945869074134,2,25,1,0,1.0,18,37168.58,0.0,43.11272152862248,8,1,794,Crypto,Region_09,0
11.795995391637122,4.0,25.29204267222175,5,4,20.94367963133097,2,34,1,0,5.0,66,57346.43,0.0,36.8377913493138,3,2,702,Credit Card,Region_27,0
8.730106570800134,3.0,20.312160228396895,3,20,70.52380639424801,2,4,0,5,1.0,54,62843.07,0.0,50.41746927848123,8,2,1320,Crypto,Region_17,0
17.56935357689195,2.0,40.50277660347536,4,14,70.70277414307567,8,14,0,5,1.0,37,89845.71,2.1,6.257007361349934,0,2,1953,Credit Card,Region_12,0
9.778478410183393,2.0,20.91068875535028,3,7,70.39113913640733,2,13,1,10,1.0,53,33537.88,3.43,30.273921389320925,2,6,724,Credit Card,Region_12,0
11.626577412684592,1.0,20.59290689860869,2,12,70.23253154825369,8,36,4,0,4.0,41,62829.35,0.0,22.025390434790516,0,3,887,Bank Transfer,Region_35,0
19.025436813126085,,31.597556686617867,8,11,72.66356115383765,1,17,0,5,4.0,57,55626.92,12.65,54.035086459529204,6,2,1390,Crypto,Region_28,1
49.182631394816994,3.0,87.8595950946722,4,2,72.95095788368901,0,75,0,50,2.0,33,52088.94,154.61,15.537053387721727,1,3,373,Crypto,Region_30,1
10.713481413102748,4.0,26.70434899572937,4,14,20.85707851304822,8,66,1,15,1.0,31,58919.71,189.68,46.185977088562666,3,3,1851,Credit Card,Region_27,0
93.03937748830806,11.0,160.53604796384266,10,43,90.46866304742778,2,45,3,0,4.0,36,92296.1,80.14,20.944555622102566,3,1,987,Crypto,Region_32,2
16.87208877514385,3.0,26.27471921296346,6,15,21.01232532650863,1,96,1,0,1.0,30,52909.84,183.23,5.622214910625933,0,3,1877,PayPal,Region_38,0
14.773376725088594,1.0,25.49714438749166,3,6,70.29546753450177,1,67,0,10,2.0,28,51243.91,11.25,23.343385695034826,2,1,154,Bank Transfer,Region_40,0
28.431374147906606,4.0,47.01489611849819,4,11,72.27450993183253,9,56,0,5,,30,35589.33,694.76,17.554508735087747,2,3,1011,PayPal,Region_06,1
14.260862817424822,2.0,23.62569314715394,2,18,70.57043451269699,9,39,3,5,4.0,35,56285.8,0.0,55.232129477473876,2,2,1643,Bank Transfer,Region_31,0
20.675118413341718,9.0,46.24638583574765,9,15,23.72152131440151,0,89,1,0,3.0,50,41992.05,0.0,46.1300842694327,7,4,330,Credit Card,Region_01,2
10.896554543504019,1.0,18.12333298015744,3,16,70.21793109087008,0,84,0,0,2.0,37,72760.93,0.0,14.809431232013262,1,3,1010,Bank Transfer,Region_21,0
62.68130193891794,14.0,114.88458631586703,12,20,37.55076454289703,9,44,1,15,2.0,23,36491.77,37.29,26.289599635761142,2,6,1761,Credit Card,Region_12,2
11.946533189357353,2.0,13.212775490864558,3,5,70.47786132757429,10,15,1,10,4.0,44,88153.35,16.67,15.537671075035444,1,5,1542,Credit Card,Region_12,0
13.984143229971126,4.0,19.65927146735571,7,10,71.11873145839769,9,61,2,0,3.0,28,56757.11,126.1,29.79437909426288,3,3,1582,Crypto,Region_37,1
11.929785066990268,2.0,26.137031168692488,4,12,20.477191402679612,1,22,3,5,2.0,37,66570.24,2.39,32.865886568525696,5,4,1887,Bank Transfer,Region_22,0
88.37969127148811,11.0,167.42358648140305,10,42,39.44353207972739,8,87,0,5,4.0,24,73999.47,0.0,45.90605396335912,3,2,1812,Credit Card,Region_38,2
20.06057981620214,2.0,37.21609665560647,3,3,20.802423192648085,9,72,4,5,1.0,28,44889.26,0.0,23.96441649189193,1,3,623,Credit Card,Region_16,0
11.8840646331307,3.0,19.861235042686932,3,15,20.713043877987843,2,82,9,5,3.0,41,43034.14,117.45,57.79228453065277,10,0,112,Credit Card,Region_12,0
65.40375749228672,11.0,120.20757164056013,10,16,84.38882664830308,8,90,0,5,1.0,35,74905.62,0.0,21.6296532916642,4,2,1133,Bank Transfer,Region_39,2
10.52125179186509,1.0,5.951080644263408,2,21,70.2104250358373,10,94,0,15,2.0,44,56757.25,97.16,35.536437148818905,1,4,725,Crypto,Region_14,0
12.40936420300254,6.0,23.48246228299479,6,13,21.489123704360306,8,50,0,0,1.0,36,55202.05,0.0,38.49002473984714,1,3,1763,Bank Transfer,Region_09,1
169.49080842045905,9.0,25.277792515145123,8,16,73.05083455156826,2,0,0,95,2.0,23,65038.06,272.62,20.775613106330386,0,4,1439,PayPal,Region_02,1
22.763434700922076,1.0,44.94464737277995,2,15,70.45526869401844,2,76,1,10,1.0,23,47221.23,329.59,27.833769880121256,1,3,1393,Credit Card,Region_29,0
21.98593140624078,6.0,28.613181990328684,6,21,22.638311768748892,2,44,1,20,1.0,32,28306.56,46.15,45.310071451528714,4,3,1583,Credit Card,Region_35,1
11.052386839908756,2.0,16.752416432289362,3,14,20.44209547359635,1,3,2,10,3.0,21,91314.63,74.71,22.509348543358147,0,2,1400,Bank Transfer,Region_22,0
39.648960129310595,8.0,71.1632490422191,8,8,76.3438336206897,9,54,9,0,1.0,31,46626.27,118.55,12.855824927092954,0,2,1926,Bank Transfer,Region_05,2
26.092675319152786,1.0,43.15785965969524,2,8,20.521853506383056,10,88,4,5,2.0,33,35671.36,31.19,26.9608331890372,4,2,1913,Bank Transfer,Region_05,0
23.345017222124692,1.0,40.143608998883735,1,17,20.466900344442493,9,9,0,10,1.0,37,83584.02,0.0,21.646374709180453,0,4,1569,Credit Card,Region_20,0
108.58269986461937,10.0,199.9710315096974,8,65,41.716539972923876,1,86,0,0,2.0,50,48962.83,146.76,38.5964910314412,6,5,845,Bank Transfer,Region_33,2
23.02042616275918,4.0,41.314287020380235,5,6,71.84163409302073,8,29,2,0,2.0,57,25669.2,0.0,19.322011834231205,2,1,875,Credit Card,Region_05,1
13.711704285307249,1.0,20.028163688730174,3,13,20.274234085706144,1,13,0,0,1.0,41,35816.76,0.0,27.83754659373085,1,4,985,Bank Transfer,Region_07,0
13.374407332769975,6.0,28.77593352902491,5,12,71.6049288799324,9,95,1,0,1.0,48,64915.92,0.0,20.316114932183883,1,1,1767,Crypto,Region_05,1
21.994089769982327,1.0,40.844265931324,3,15,70.43988179539964,0,29,3,0,1.0,34,41291.52,1.65,16.171554491702057,0,4,829,Bank Transfer,Region_01,0
7.6361089942113916,1.0,15.207433587505488,3,8,20.15272217988423,1,4,0,50,2.0,36,66335.19,0.0,13.746679166753914,1,2,234,Bank Transfer,Region_19,0
13.285991713019545,1.0,19.452229957294662,3,12,70.2657198342604,0,14,1,0,1.0,31,50580.21,0.0,35.28777285141231,0,8,745,Bank Transfer,Region_09,0
7.8544400938705925,1.0,1.399958805656805,1,13,20.15708880187741,0,16,2,0,1.0,39,52739.06,70.36,39.26591545245584,4,3,1033,Bank Transfer,Region_17,0
9.625860408837758,1.0,12.795892569126101,2,8,70.19251720817675,10,47,0,20,2.0,32,67417.3,1.68,9.979677175639203,0,1,795,Crypto,Region_39,0
8.715430083731832,2.0,10.648431260539882,3,18,70.34861720334928,2,96,0,15,2.0,29,36603.3,0.0,4.193786319570983,0,1,234,Credit Card,Region_09,0
35.052603689532795,12.0,60.02820185525542,12,9,28.412624885487872,2,75,0,10,2.0,32,37270.57,60.72,16.02707953569695,2,4,1262,PayPal,Region_16,2
36.02996375313228,8.0,60.64465642567658,7,9,75.76479420050117,2,24,0,5,4.0,18,68444.68,183.6,28.752118447434594,0,3,1831,Bank Transfer,Region_19,2
19.70145482555079,5.0,36.02611123122625,5,6,21.97014548255508,0,18,0,0,2.0,39,53109.53,3.49,21.18709749326412,3,7,637,PayPal,Region_14,1
17.002043874005892,3.0,35.00806632843912,2,9,21.020122632440355,9,58,1,15,2.0,41,87285.78,70.9,3.9099636924159435,0,3,813,Credit Card,Region_36,0
7.8307233122136175,1.0,19.476109098748907,2,9,20.15661446624427,2,52,0,20,2.0,56,29909.33,61.53,33.62315653300519,6,3,1330,PayPal,Region_36,0
26.7950339722963,,52.417120441951475,4,14,72.67950339722962,10,86,0,5,,24,49619.23,25.06,40.04377029108438,8,6,1529,Crypto,Region_03,1
39.932225754125476,3.0,67.38988147836734,4,16,22.39593354524753,2,38,0,10,2.0,31,38731.18,0.0,34.38738035804527,1,0,1540,Bank Transfer,Region_26,1
9.921671987235241,4.0,18.15351354362263,3,22,20.79373375897882,8,4,0,5,3.0,25,50753.48,0.0,34.62818928415771,1,3,1228,Crypto,Region_11,0
33.54314241943987,4.0,68.20348559584203,4,12,72.68345139355519,10,39,0,0,3.0,48,75128.95,346.42,7.867628613352185,1,7,66,Bank Transfer,Region_28,2
